title,authors,average_rating,num_pages,ratings_count,text_reviews_count,publication_date,author_mean_rates,year,month,day,children,"comics, graphic","fantasy, paranormal",fiction,"history, historical fiction, biography","mystery, thriller, crime",non-fiction,poetry,romance,young-adult,title_word_count,authors_name_count
The Handmaid's Tale,Margaret Atwood/Valerie Martin,4.11,350,2102,282,2006-10-17,3.966892545220148,2006.0,10.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2
The Handmaid's Tale,Margaret Atwood,4.11,308,529,59,2009-09-01,3.97,2009.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1
The Catcher in the Rye,J.D. Salinger,3.8,277,2457092,43499,2001-01-30,3.83,2001.0,1.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1
The Catcher in the Rye - Barron's Book Notes,Barron's,3.72,120,775,24,1984-10-01,3.75,1984.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9,1
Franny and Zooey,J.D. Salinger,3.98,201,167157,4994,2001-01-30,3.83,2001.0,1.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1
Raise High the Roof Beam  Carpenters & Seymour: An Introduction,J.D. Salinger,4.11,256,40629,1189,2001-01-30,3.83,2001.0,1.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10,1
The Doors of Perception & Heaven and Hell,Aldous Huxley,3.92,187,30012,797,2004-05-04,3.98,2004.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8,1
Brave New World,Aldous Huxley,3.99,288,1247221,20014,1998-09-01,3.98,1998.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1
Island,Aldous Huxley,3.83,354,19668,1031,2002-07-30,3.98,2002.0,7.0,30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
The Perennial Philosophy,Aldous Huxley,4.19,336,3266,163,2004-04-13,3.98,2004.0,4.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3,1
Moksha: Writings on Psychedelics & the Visionary Experience,Aldous Huxley/Michael Horowitz/Cynthia Palmer,4.19,304,404,15,1999-04-01,3.98005655455068,1999.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8,3
Point Counter Point,Aldous Huxley,3.86,432,9522,210,1996-10-01,3.98,1996.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1
After Many a Summer Dies the Swan,Aldous Huxley,3.75,368,2056,149,1993-01-01,3.98,1993.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7,1
The Flame Trees of Thika: Memories of an African Childhood,Elspeth Huxley,4.12,281,4773,217,2000-02-01,4.05,2000.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10,1
The Devil Wears Prada (The Devil Wears Prada  #1),Lauren Weisberger,3.74,432,744569,7247,2006-05-30,3.62,2006.0,5.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9,1
Arundhati Roy's The God of Small Things: A Reader's Guide,Julie Mullaney,4.01,96,309,19,2002-03-30,4.01,2002.0,3.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
A Separate Peace,John Knowles/David Levithan,3.57,208,175779,6261,2003-09-30,3.56,2003.0,9.0,30.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3,2
Black and Blue,Anna Quindlen,3.88,288,75494,1386,2010-08-25,4.18,2010.0,8.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3,1
A Virtuous Woman,Kaye Gibbons,3.69,165,23170,587,1997-11-05,3.76,1997.0,11.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3,1
Here on Earth,Alice Hoffman,3.69,336,43028,1472,1999-07-01,3.79,1999.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3,1
The Heart of a Woman,Maya Angelou,4.2,288,17966,437,1997-05-17,4.2,1997.0,5.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5,1
The Deep End of the Ocean (Cappadora Family  #1),Jacquelyn Mitchard,3.87,464,112856,1028,1999-10-01,3.76,1999.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,1
Cane River,Lalita Tademy,4.06,522,42695,1845,2002-04-01,4.03,2002.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1
Where the Heart Is,Billie Letts,4.02,376,227716,3407,1998-06-01,3.98,1998.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4,1
Oprah Winfrey,Katherine E. Krohn,3.79,128,38,5,2002-01-01,4.06,2002.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1
Drowning Ruth,Christina Schwarz,3.74,368,74161,2159,2001-07-31,3.71,2001.0,7.0,31.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2,1
Fall on Your Knees,Ann-Marie MacDonald,3.96,672,55988,2434,2002-10-29,3.94,2002.0,10.0,29.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1
What Looks Like Crazy on an Ordinary Day (Idlewild  #1),Pearl Cleage,3.73,244,19366,645,1998-11-01,3.8,1998.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10,1
While I Was Gone,Sue Miller,3.69,304,56320,1185,2000-05-12,3.59,2000.0,5.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1
Mother of Pearl,Melinda Haynes,3.69,465,19073,427,2000-06-01,3.66,2000.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1
Breath  Eyes  Memory,Edwidge Danticat,3.88,234,25200,1229,1998-05-18,3.91,1998.0,5.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3,1
The Book of Ruth,Jane Hamilton,3.85,328,63595,1222,1989-12-01,3.76,1989.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1
Open House,Elizabeth Berg,3.7,272,54119,1629,2001-05-01,3.68,2001.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1
The Pilot's Wife,Anita Shreve,3.52,304,78714,3860,1999-03-30,3.52,1999.0,3.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,1
Tara Road,Maeve Binchy,3.9,648,66629,1712,2000-07-18,3.86,2000.0,7.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1
A Lesson Before Dying,Ernest J. Gaines,3.95,256,47143,2998,1997-09-28,3.98,1997.0,9.0,28.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4,1
Paradise,Toni Morrison,3.8,318,19927,812,1999-04-01,3.850000000000001,1999.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
The Treasure Hunt: A Little Bill Book,Bill Cosby/Varnette P. Honeywood,3.34,40,364,18,1997-09-01,3.6694322246746327,1997.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7,2
She's Come Undone,Wally Lamb,3.88,465,294348,9096,1998-06-28,3.96,1998.0,6.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1
We Were the Mulvaneys,Joyce Carol Oates,3.73,454,87367,2553,1997-09-01,3.69,1997.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1
A Map of the World,Jane Hamilton/Frank  Muller/C.J. Critt,3.81,400,68554,1476,1999-12-03,3.767623419781424,1999.0,12.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,3
Daughter of Fortune,Isabel Allende/Margaret Sayers Peden,3.91,399,1005,95,1999-10-06,3.93320287572389,1999.0,10.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3,2
The Meanest Thing To Say,Bill Cosby/Varnette P. Honeywood/Varnette Hon Eywood,3.54,40,990,55,1997-09-01,3.662327845382964,1997.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,3
The Good Earth (House of Earth  #1),Pearl S. Buck,3.98,357,4080,501,2004-09-15,3.97,2004.0,9.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7,1
A Fine Balance,Rohinton Mistry,4.36,603,112196,7546,2001-11-30,4.26,2001.0,11.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1
The Best Way to Play: A Little Bill Book,Bill Cosby/Varnette P. Honeywood/Varnette Honeywood,3.49,40,405,17,1997-09-01,3.664724672052175,1997.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9,3
White Oleander,Janet Fitch,3.96,480,3112,210,2000-05-01,3.92,2000.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,1
Cry  the Beloved Country,Alan Paton,3.9,316,3140,383,2003-11-01,3.87,2003.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4,1
One Hundred Years of Solitude,Gabriel García Márquez/Gregory Rabassa,4.07,458,3437,316,2004-01-20,3.9736028549511744,2004.0,1.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5,2
Song of Solomon,Toni Morrison,4.06,337,1730,143,1987-09-01,3.850000000000001,1987.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1
The Bluest Eye,Toni Morrison,4.03,216,3420,280,2000-04-27,3.850000000000001,2000.0,4.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3,1
The Poisonwood Bible,Barbara Kingsolver,4.06,546,5773,828,1999-10-01,3.99,1999.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1
Vergeef me,Wally Lamb/Inge de Heer,4.18,744,67,9,2001-07-01,3.959509607836236,2001.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,2
The Crusader: Ronald Reagan and the Fall of Communism,Paul Kengor,4.23,432,179,14,2006-10-17,4.2,2006.0,10.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9,1
Ronald Reagan: How an Ordinary Man Became an Extraordinary Leader,Dinesh D'Souza,4.13,304,1059,35,1999-02-23,4.08,1999.0,2.0,23.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10,1
Ethan Frome and Summer,Edith Wharton/Elizabeth Strout,3.86,274,483,54,2001-05-08,3.72046402819112,2001.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2
Collected Stories  1891-1910,Edith Wharton/Maureen Howard,4.26,928,56,8,2001-01-29,3.7984880223683217,2001.0,1.0,29.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2
A Backward Glance,Edith Wharton/Louis Auchincloss,3.76,385,521,77,1998-07-15,3.7587492349506455,1998.0,7.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3,2
Complete Works of Oscar Wilde,Oscar Wilde/Merlin Holland,4.45,1270,11903,183,2003-08-04,4.093410248740517,2003.0,8.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5,2
Oscar Wilde,Richard Ellmann,4.24,736,2695,119,1988-11-05,4.19,1988.0,11.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1
An Ideal Husband,Oscar Wilde,4.04,78,32946,895,2001-02-05,4.09,2001.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3,1
The Picture of Dorian Gray,Oscar Wilde/Jeffrey Eugenides,4.08,272,760717,17179,2004-06-01,4.016053701886544,2004.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5,2
De Profundis and Other Writings,Oscar Wilde/Hesketh Pearson,4.21,252,2298,91,1976-08-26,4.090147026014364,1976.0,8.0,26.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5,2
Sense and Sensuality: Jesus Talks to Oscar Wilde on the Pursuit of Pleasure (Great Conversations),Ravi Zacharias,3.95,94,545,52,2006-06-01,4.18,2006.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,15,1
Travels with Charley: In Search of America,John Steinbeck,4.08,214,56349,3738,2002-02-05,3.9,2002.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7,1
Novels and Stories 1932–1937: The Pastures of Heaven / To a God Unknown / Tortilla Flat / In Dubious Battle / Of Mice and Men,John Steinbeck/Elaine Steinbeck/Robert DeMott,4.35,909,371,25,1994-09-01,3.901307092755277,1994.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25,3
The Pearl,John Steinbeck,3.46,96,160706,6198,2002-01-08,3.9,2002.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1
The Life and Times of Scrooge McDuck,Don Rosa,4.67,266,2467,149,2005-06-01,4.57,2005.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,7,1
The Life and Times of Scrooge McDuck Companion,Don Rosa,4.48,208,959,22,2006-09-19,4.57,2006.0,9.0,19.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8,1
A Christmas Story,Jean Shepherd,4.08,144,3187,381,2003-10-28,4.02,2003.0,10.0,28.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3,1
My First Story of Christmas,Tim Dowley/Roger Langton,4.07,24,10,1,2004-09-01,3.842986111111111,2004.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2
The Christmas Story,Jane Werner Watson/Eloise Wilkin,4.43,24,1304,32,2000-08-01,4.301697101044997,2000.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2
A Christmas Carol,Charles Dickens/P.J. Lynch,4.05,160,4359,353,2006-09-12,3.873096336604481,2006.0,9.0,12.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3,2
A Christmas Carol,Charles Dickens,4.05,112,6671,490,2012-01-01,3.870000000000001,2012.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3,1
The Annotated Christmas Carol,Charles Dickens/Michael Patrick Hearn/John Leech,4.05,266,276,46,2004-11-17,3.8704536569817214,2004.0,11.0,17.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4,3
Little Dorrit,Charles Dickens/Hablot Knight Browne/David Gates,3.99,1347,291,33,2002-03-12,3.858764209515347,2002.0,3.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2,3
A Christmas Carol and Other Christmas Writings,Charles Dickens/Michael Slater,4.14,288,30393,449,2003-10-30,3.873040012625722,2003.0,10.0,30.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,7,2
The Life of Our Lord: Written for His Children During the Years 1846 to 1849,Charles Dickens,4.01,128,1729,364,1999-11-09,3.870000000000001,1999.0,11.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,15,1
Hard Times,Charles Dickens,3.52,353,41041,1706,2003-10-19,3.870000000000001,2003.0,10.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1
The Innocent Man: Murder and Injustice in a Small Town,John Grisham,3.82,360,52005,4136,2006-10-10,3.88,2006.0,10.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10,1
The Last Juror,John Grisham,3.87,278,72294,1755,2006-04-25,3.88,2006.0,4.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1
The Testament,John Grisham/Jorma-Veikko Sappinen,3.86,535,89014,2361,1999-12-28,3.88,1999.0,12.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2,2
The Rainmaker,John Grisham,3.94,419,151818,1489,2005-09-27,3.88,2005.0,9.0,27.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1
The Partner,John Grisham,3.92,416,97474,1928,2005-04-26,3.88,2005.0,4.0,26.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1
The Street Lawyer,John Grisham,3.83,384,89947,1813,2005-04-26,3.88,2005.0,4.0,26.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1
The Summons,John Grisham,3.69,384,58901,1642,2005-09-27,3.88,2005.0,9.0,27.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1
The Brethren,John Grisham,3.73,384,76085,1505,2005-12-27,3.88,2005.0,12.0,27.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1
The King of Torts,John Grisham,3.68,276,68098,1705,2005-12-27,3.88,2005.0,12.0,27.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1
Skipping Christmas,John Grisham,3.49,198,46334,3399,2004-11-06,3.88,2004.0,11.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1
The Firm,Robin Waterfield/John Grisham,4.01,76,540910,3378,2000-02-15,3.89491150394217,2000.0,2.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2
The Client,John Grisham,4.0,483,367399,1978,2010-03-16,3.88,2010.0,3.0,16.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1
A Painted House,John Grisham,3.7,384,67857,3375,2004-02-03,3.88,2004.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,1
The Summons / The Brethren,John Grisham/Michael Beck/Frank  Muller,3.99,0,241,9,2006-10-10,3.880189814285295,2006.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5,3
Dragonfly in Amber (Outlander  #2),Diana Gabaldon,4.32,743,222140,11121,2001-08-07,4.259880890345517,2001.0,8.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5,1
Forever Amber,Kathleen Winsor,3.99,972,14409,849,2002-07-25,3.97,2002.0,7.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1
Amber Brown Is Green With Envy,Paula Danziger/Tony Ross,3.95,160,834,42,2004-08-01,3.919525212146715,2004.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,2
Amber Brown Is Not a Crayon,Paula Danziger/Tony Ross,3.84,96,4787,189,2006-09-07,3.919525212146715,2006.0,9.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2
Amber and Ashes (Dragonlance: The Dark Disciple  #1),Margaret Weis,3.87,336,2637,64,2005-07-01,4.0,2005.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1
The Waste Lands (The Dark Tower  #3),Stephen King/Ned Dameron,4.24,509,76,5,1992-11-12,4.012656038846091,1992.0,11.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,2
The Dragon's Eye (Dragonology Chronicles  #1),Dugald A. Steer/Douglas Carrel,3.82,221,2221,113,2006-11-14,4.058213557436817,2006.0,11.0,14.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6,2
The Dragon's Eye (Erec Rex  #1),Kaza Kingsley/Melvyn Grant,4.0,341,59,8,2006-10-01,4.09,2006.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6,2
Dragon's Eye (Stonefort  #1),James A. Hetley,3.43,368,133,16,2006-10-31,3.54,2006.0,10.0,31.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4,1
Dragon's Eye,Christopher Stasheff/William R. Forstchen/Nick DiChario/S.N. Lewitt/Bill Fawcett/Mike Resnick/Mickey Zucker Reichert/S.M. Stirling/Diane Duane/Jody Lynn Nye/Roland J. Green/Teresa Patterson/Judith R. Conly,3.51,279,41,7,1994-07-01,3.897533014264468,1994.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,13
"Stand Back  Said the Elephant  ""I'm Going to Sneeze!""",Patricia Thomas/Wallace Tripp,4.39,32,1004,130,1990-04-23,4.229380102152181,1990.0,4.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2
Here I Stand: A Life of Martin Luther,Roland H. Bainton,4.08,336,2841,224,1995-04-01,4.05,1995.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,1
The Stand: Das letzte Gefecht,Stephen King/Joachim Körber,4.34,1227,256,16,2003-09-01,4.0099117753441424,2003.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5,2
'Salem's Lot,Stephen King/Jerry N. Uelsmann,4.25,594,84123,571,2005-11-01,4.0116353752816,2005.0,11.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2
'Salem's Lot,Stephen King/Ron McLarty,4.02,17,227,54,2004-01-19,4.009481260837179,2004.0,1.0,19.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2
'Salem's Lot,Stephen King,4.02,405,1039,130,1975-10-17,4.01,1975.0,10.0,17.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1
Carrie / 'Salem's Lot / The Shining,Stephen King,4.54,1096,13137,61,2002-07-02,4.01,2002.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,1
'Salem's Lot,Stephen King,4.02,427,178,35,1979-11-13,4.01,1979.0,11.0,13.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1
'Salem's Lot,Stephen King,4.02,586,25,6,2010-10-06,4.01,2010.0,10.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1
Orientalism,Edward W. Said,4.08,396,873,77,2003-08-28,3.97,2003.0,8.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
Interpreter of Maladies,Jhumpa Lahiri,4.15,198,131876,8009,2000-05-22,4.0,2000.0,5.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1
The Faiths of the Founding Fathers,David L. Holmes,3.89,225,461,66,2006-03-01,3.86,2006.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6,1
Girls in Pants: The Third Summer of the Sisterhood (Sisterhood  #3),Ann Brashares,3.83,338,61435,1290,2006-06-13,3.75,2006.0,6.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11,1
Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood  #4),Ann Brashares,3.81,384,62199,1613,2007-01-09,3.75,2007.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11,1
Junie B.  First Grader: Cheater Pants (Junie B. Jones  #21),Barbara Park/Denise Brunkus,4.04,86,111,8,2004-04-27,3.995239446024676,2004.0,4.0,27.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2
Nineteen Eighty-Four,George Orwell/Thomas Pynchon,4.18,339,9910,748,2003-05-06,4.013626856694951,2003.0,5.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2
Animal Farm / 1984,George Orwell/Christopher Hitchens,4.28,400,146659,1625,2003-06-01,4.028727001766943,2003.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,2
1984,George Orwell/Erich Fromm,4.18,268,1322,121,1981-07-01,4.020749641550783,1981.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2
Nineteen Eighty-Four,George Orwell,4.18,387,215,17,2005-07-01,4.02,2005.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
Brave New World / Brave New World Revisited,Aldous Huxley/Christopher Hitchens,4.16,340,129179,1047,2005-07-05,4.014123970797405,2005.0,7.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8,2
Brave New World and Brave New World Revisited,Aldous Huxley/Christopher Hitchens,4.16,340,421,53,2004-06-01,4.014123970797405,2004.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8,2
Brave New World Revisited,Aldous Huxley,3.95,123,12989,740,2006-09-05,3.98,2006.0,9.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4,1
Brave New World,Aldous Huxley,3.99,259,13353,1286,2006-10-17,3.98,2006.0,10.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1
Andrew Carnegie,David Nasaw,3.99,896,2580,205,2006-10-24,3.97,2006.0,10.0,24.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1
The Cairo Trilogy: Palace Walk / Palace of Desire / Sugar Street (The Cairo Trilogy #1-3),Naguib Mahfouz,4.46,1313,3347,245,2001-10-16,3.94,2001.0,10.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,16,1
Children of the Alley,Naguib Mahfouz/Peter Theroux,4.1,464,1192,131,1996-10-18,3.938519930973919,1996.0,10.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,2
