book_id,genres
15464,"{'fantasy, paranormal': 410, 'fiction': 60, 'young-adult': 7, 'romance': 2}"
15466,"{'fantasy, paranormal': 647, 'fiction': 91, 'young-adult': 15, 'romance': 6}"
14271,"{'fiction': 128, 'non-fiction': 1, 'history, historical fiction, biography': 1}"
14279,{'fiction': 21}
9438,"{'non-fiction': 44, 'history, historical fiction, biography': 23}"
9439,"{'non-fiction': 12, 'history, historical fiction, biography': 2}"
42960,"{'fiction': 398, 'history, historical fiction, biography': 291, 'non-fiction': 2, 'romance': 2}"
6140,"{'mystery, thriller, crime': 2275, 'fiction': 1373, 'history, historical fiction, biography': 224, 'romance': 43}"
43915,"{'fantasy, paranormal': 461, 'comics, graphic': 59, 'fiction': 21, 'young-adult': 2}"
43919,"{'fantasy, paranormal': 978, 'fiction': 156, 'mystery, thriller, crime': 9, 'young-adult': 5}"
33333,"{'non-fiction': 298, 'history, historical fiction, biography': 12}"
144,{'non-fiction': 1}
43666,"{'mystery, thriller, crime': 85, 'fiction': 26, 'non-fiction': 1}"
43669,"{'mystery, thriller, crime': 74, 'fiction': 23}"
8822,"{'fiction': 187, 'history, historical fiction, biography': 17, 'fantasy, paranormal': 3}"
8820,"{'fiction': 52, 'poetry': 1, 'history, historical fiction, biography': 1}"
32121,"{'mystery, thriller, crime': 22, 'fiction': 8, 'history, historical fiction, biography': 11}"
14455,"{'history, historical fiction, biography': 91, 'non-fiction': 15, 'fiction': 2, 'mystery, thriller, crime': 1}"
39034,"{'non-fiction': 99, 'history, historical fiction, biography': 92, 'fiction': 2}"
39030,"{'mystery, thriller, crime': 1255, 'fiction': 459, 'fantasy, paranormal': 58, 'history, historical fiction, biography': 16}"
39031,"{'mystery, thriller, crime': 1180, 'fiction': 481, 'fantasy, paranormal': 44, 'history, historical fiction, biography': 27}"
39033,"{'mystery, thriller, crime': 946, 'fiction': 347, 'fantasy, paranormal': 30}"
12876,"{'history, historical fiction, biography': 106, 'non-fiction': 46}"
12873,"{'fiction': 5335, 'mystery, thriller, crime': 3688, 'romance': 1683, 'history, historical fiction, biography': 1212}"
12879,"{'fantasy, paranormal': 87, 'romance': 72, 'fiction': 6, 'mystery, thriller, crime': 2}"
14176,"{'fiction': 10, 'non-fiction': 5, 'children': 1, 'young-adult': 1}"
6298,"{'poetry': 150, 'fiction': 6, 'non-fiction': 1}"
6297,"{'non-fiction': 37, 'fantasy, paranormal': 18, 'comics, graphic': 2, 'children': 3, 'fiction': 2}"
6296,"{'non-fiction': 357, 'history, historical fiction, biography': 136, 'mystery, thriller, crime': 23, 'fiction': 11, 'comics, graphic': 6}"
6295,"{'poetry': 3927, 'fiction': 133, 'non-fiction': 50}"
6294,"{'fantasy, paranormal': 10102, 'young-adult': 2917, 'fiction': 1651, 'romance': 645, 'children': 1756, 'mystery, thriller, crime': 54}"
6293,{'non-fiction': 34}
6291,"{'fantasy, paranormal': 141, 'fiction': 40}"
6290,"{'non-fiction': 541, 'history, historical fiction, biography': 194}"
10456,"{'children': 28, 'fiction': 9, 'history, historical fiction, biography': 5, 'young-adult': 4}"
10951,"{'fiction': 25, 'mystery, thriller, crime': 75}"
24183,"{'children': 13, 'fantasy, paranormal': 2, 'fiction': 2}"
1226,"{'fantasy, paranormal': 2062, 'fiction': 2862, 'young-adult': 549}"
23591,"{'fantasy, paranormal': 4849, 'fiction': 1015, 'young-adult': 18}"
23596,"{'fantasy, paranormal': 191, 'fiction': 35, 'non-fiction': 15}"
40199,"{'fiction': 256, 'young-adult': 6}"
18282,{'non-fiction': 7}
41814,"{'history, historical fiction, biography': 135, 'non-fiction': 84, 'fiction': 25, 'fantasy, paranormal': 1}"
27609,"{'fiction': 34, 'history, historical fiction, biography': 1}"
27601,"{'non-fiction': 26, 'history, historical fiction, biography': 4, 'mystery, thriller, crime': 5}"
27607,"{'fiction': 40, 'history, historical fiction, biography': 2}"
2348,"{'non-fiction': 11, 'history, historical fiction, biography': 5}"
18880,"{'fantasy, paranormal': 486, 'fiction': 42, 'romance': 1}"
44905,"{'non-fiction': 1045, 'poetry': 34}"
44906,"{'history, historical fiction, biography': 1149, 'non-fiction': 1024, 'fiction': 38}"
44900,"{'non-fiction': 9, 'history, historical fiction, biography': 4}"
16683,"{'fiction': 704, 'young-adult': 64, 'fantasy, paranormal': 109, 'children': 19}"
5810,"{'young-adult': 20, 'fiction': 11, 'romance': 4, 'mystery, thriller, crime': 2}"
5814,"{'fiction': 124, 'history, historical fiction, biography': 1}"
5816,"{'non-fiction': 37, 'fiction': 9, 'history, historical fiction, biography': 1}"
16692,"{'fantasy, paranormal': 470, 'fiction': 117, 'children': 253, 'young-adult': 24}"
16690,"{'fiction': 1356, 'fantasy, paranormal': 698}"
16697,"{'fiction': 246, 'young-adult': 9, 'romance': 7, 'non-fiction': 4}"
4799,"{'fiction': 2284, 'history, historical fiction, biography': 251}"
4796,"{'fiction': 891, 'history, historical fiction, biography': 14}"
14942,"{'fiction': 3681, 'history, historical fiction, biography': 174, 'romance': 48}"
30855,"{'fiction': 65, 'history, historical fiction, biography': 1}"
180,"{'non-fiction': 28, 'history, historical fiction, biography': 9}"
13357,"{'young-adult': 1, 'fantasy, paranormal': 1}"
30249,"{'romance': 11, 'comics, graphic': 16, 'fiction': 2, 'history, historical fiction, biography': 1}"
30241,"{'fantasy, paranormal': 3470, 'romance': 795, 'fiction': 428, 'mystery, thriller, crime': 224}"
30246,"{'fantasy, paranormal': 3061, 'romance': 748, 'fiction': 336, 'mystery, thriller, crime': 174}"
37587,"{'fantasy, paranormal': 39, 'fiction': 12, 'young-adult': 8, 'children': 9, 'mystery, thriller, crime': 2}"
37585,"{'fiction': 123, 'romance': 3}"
12769,"{'romance': 18, 'history, historical fiction, biography': 11, 'fiction': 2, 'fantasy, paranormal': 3}"
35329,{'non-fiction': 36}
11378,"{'fiction': 278, 'history, historical fiction, biography': 22}"
11376,"{'fiction': 645, 'history, historical fiction, biography': 64}"
11371,"{'fiction': 859, 'history, historical fiction, biography': 159, 'non-fiction': 10}"
11373,"{'fiction': 645, 'history, historical fiction, biography': 64}"
11372,"{'fiction': 769, 'history, historical fiction, biography': 36}"
42007,"{'romance': 73, 'fiction': 37}"
42003,"{'romance': 61, 'fiction': 25}"
42002,"{'romance': 261, 'fiction': 120}"
42001,"{'romance': 124, 'fiction': 30}"
38083,"{'history, historical fiction, biography': 3}"
13463,{'non-fiction': 6}
13462,{'non-fiction': 59}
45529,"{'history, historical fiction, biography': 250, 'non-fiction': 87, 'fiction': 2}"
1491,"{'fiction': 1, 'history, historical fiction, biography': -2}"
13161,"{'fiction': 73, 'mystery, thriller, crime': 11, 'romance': 1}"
45546,"{'history, historical fiction, biography': 2555, 'non-fiction': 1164, 'fiction': 38, 'comics, graphic': 11}"
4669,"{'fiction': 12, 'history, historical fiction, biography': 1}"
4664,"{'history, historical fiction, biography': 13, 'non-fiction': 12, 'poetry': 1, 'fiction': 1}"
4660,{'fiction': 331}
4662,"{'fiction': 51, 'history, historical fiction, biography': 2, 'poetry': 2}"
3762,"{'fiction': 401, 'mystery, thriller, crime': 380}"
3765,"{'mystery, thriller, crime': 65, 'fiction': 36}"
3768,"{'poetry': 71, 'fiction': 5, 'history, historical fiction, biography': 8, 'non-fiction': 6}"
3769,"{'fiction': 1275, 'non-fiction': 89, 'history, historical fiction, biography': 66, 'poetry': 16}"
33436,"{'mystery, thriller, crime': 715, 'fiction': 105, 'romance': 16}"
37328,"{'non-fiction': 46, 'history, historical fiction, biography': 2}"
37326,"{'non-fiction': 4, 'poetry': 1}"
13140,"{'mystery, thriller, crime': 1919, 'fiction': 470}"
21671,"{'mystery, thriller, crime': 2581, 'fiction': 1116}"
8682,"{'fiction': 1340, 'romance': 14, 'fantasy, paranormal': 23, 'history, historical fiction, biography': 18}"
8680,"{'fiction': 575, 'fantasy, paranormal': 6, 'romance': 4}"
24865,"{'fiction': 104, 'fantasy, paranormal': 52}"
24866,"{'fantasy, paranormal': 690, 'fiction': 283, 'young-adult': 10, 'romance': 3}"
8969,"{'non-fiction': 36, 'history, historical fiction, biography': 7, 'fiction': 2}"
8960,"{'fantasy, paranormal': 585, 'young-adult': 371, 'fiction': 140, 'children': 58, 'mystery, thriller, crime': 35}"
8967,"{'fantasy, paranormal': 535, 'young-adult': 348, 'fiction': 119, 'mystery, thriller, crime': 29, 'children': 54}"
29490,"{'fiction': 46, 'romance': 2, 'history, historical fiction, biography': 4, 'non-fiction': 2}"
29497,"{'fantasy, paranormal': 97, 'comics, graphic': 120, 'young-adult': 12, 'fiction': 10, 'romance': 8}"
29499,"{'fantasy, paranormal': 55, 'comics, graphic': 67, 'fiction': 11, 'romance': 5, 'young-adult': 2}"
29498,"{'fantasy, paranormal': 46, 'comics, graphic': 54, 'fiction': 7, 'romance': 4, 'young-adult': 1}"
34596,"{'mystery, thriller, crime': 191, 'fiction': 116, 'history, historical fiction, biography': 17}"
25673,"{'history, historical fiction, biography': 181, 'non-fiction': 175}"
4801,"{'fiction': 7, 'history, historical fiction, biography': 2, 'fantasy, paranormal': 1, 'non-fiction': 2}"
4802,"{'fiction': 1062, 'history, historical fiction, biography': 62}"
4803,"{'non-fiction': 133, 'fiction': 59, 'history, historical fiction, biography': 45}"
4805,"{'non-fiction': 1799, 'history, historical fiction, biography': 1078, 'fiction': 29, 'comics, graphic': 11}"
15384,{'fiction': 61}
37947,"{'mystery, thriller, crime': 36, 'fiction': 8, 'non-fiction': 1}"
26252,"{'non-fiction': 34, 'history, historical fiction, biography': 14, 'fiction': 2, 'poetry': 2}"
37387,"{'fiction': 74, 'history, historical fiction, biography': 5}"
40214,"{'fantasy, paranormal': 2066, 'romance': 228, 'fiction': 267, 'history, historical fiction, biography': 112}"
29967,"{'non-fiction': 5, 'young-adult': 1}"
38128,"{'non-fiction': 8, 'history, historical fiction, biography': 3}"
33554,"{'fiction': 47, 'mystery, thriller, crime': 20, 'fantasy, paranormal': 8, 'history, historical fiction, biography': 2}"
36641,"{'fantasy, paranormal': 35, 'children': 66, 'fiction': 39, 'history, historical fiction, biography': 35, 'young-adult': 16, 'mystery, thriller, crime': 4}"
36644,"{'fantasy, paranormal': 57, 'children': 150, 'fiction': 62, 'history, historical fiction, biography': 57, 'young-adult': 32, 'mystery, thriller, crime': 11}"
17296,{'children': 4}
29879,"{'history, historical fiction, biography': 8, 'non-fiction': 6}"
29873,"{'children': 69, 'non-fiction': 18, 'comics, graphic': 3, 'fiction': 2}"
45438,"{'children': 19, 'fiction': 10, 'fantasy, paranormal': 3, 'young-adult': 2}"
45436,"{'fantasy, paranormal': 445, 'young-adult': 227, 'fiction': 200, 'children': 126}"
25059,"{'fiction': 539, 'fantasy, paranormal': 96}"
25055,"{'children': 60, 'fiction': 22, 'fantasy, paranormal': 7, 'young-adult': 3}"
25053,"{'children': 478, 'fiction': 106, 'fantasy, paranormal': 58, 'young-adult': 11}"
25052,"{'children': 527, 'fiction': 111, 'fantasy, paranormal': 63, 'young-adult': 14}"
25051,"{'children': 1700, 'fiction': 295, 'fantasy, paranormal': 124, 'young-adult': 54}"
25050,"{'mystery, thriller, crime': 11, 'children': 15, 'fiction': 3, 'history, historical fiction, biography': 1, 'young-adult': 1}"
16180,"{'history, historical fiction, biography': 749, 'fiction': 473, 'romance': 83, 'comics, graphic': 12}"
1120,{'non-fiction': 83}
1121,{'non-fiction': 31}
1123,{'non-fiction': 17}
22620,"{'non-fiction': 11, 'comics, graphic': 11, 'history, historical fiction, biography': 4}"
22623,{'non-fiction': 106}
7150,"{'fiction': 6877, 'mystery, thriller, crime': 811, 'history, historical fiction, biography': 505}"
10118,"{'children': 431, 'fantasy, paranormal': 90, 'fiction': 57, 'history, historical fiction, biography': 14, 'romance': 5}"
10115,"{'fiction': 1426, 'history, historical fiction, biography': 1494, 'romance': 50, 'non-fiction': 17, 'comics, graphic': 7}"
10112,"{'fiction': 124, 'history, historical fiction, biography': 92, 'poetry': 28}"
9873,{'fiction': 122}
12417,"{'fiction': 43, 'history, historical fiction, biography': 13, 'comics, graphic': 1, 'poetry': 1}"
34873,"{'fantasy, paranormal': 592, 'fiction': 322, 'mystery, thriller, crime': 29}"
34871,"{'fantasy, paranormal': 81, 'comics, graphic': 110, 'fiction': 39, 'mystery, thriller, crime': 7, 'romance': 1}"
12622,{'non-fiction': 68}
12620,"{'non-fiction': 96, 'history, historical fiction, biography': 34, 'fiction': 7}"
12627,"{'non-fiction': 76, 'history, historical fiction, biography': 5}"
42010,"{'romance': 53, 'fiction': 15}"
31925,"{'fiction': 56, 'non-fiction': 2}"
31923,"{'non-fiction': 26, 'history, historical fiction, biography': 10, 'fantasy, paranormal': 3}"
278,"{'history, historical fiction, biography': 58, 'non-fiction': 24, 'fiction': 7, 'comics, graphic': 1}"
9755,"{'history, historical fiction, biography': 139, 'non-fiction': 149, 'fiction': 6}"
17252,"{'history, historical fiction, biography': 415, 'non-fiction': 69, 'fiction': 2}"
5055,"{'fiction': 449, 'history, historical fiction, biography': 256, 'mystery, thriller, crime': 226, 'romance': 18}"
5057,"{'non-fiction': 69, 'history, historical fiction, biography': 5}"
5051,"{'fiction': 687, 'history, historical fiction, biography': 474, 'mystery, thriller, crime': 209, 'romance': 25}"
18564,"{'young-adult': 27, 'fiction': 48, 'children': 33, 'mystery, thriller, crime': 2}"
16428,"{'mystery, thriller, crime': 77, 'fiction': 25}"
16429,"{'mystery, thriller, crime': 756, 'fiction': 325, 'romance': 6}"
16427,"{'mystery, thriller, crime': 1448, 'fiction': 288, 'history, historical fiction, biography': 24}"
38717,"{'fiction': 18, 'non-fiction': 16, 'fantasy, paranormal': 3, 'young-adult': 1, 'history, historical fiction, biography': 1}"
37024,"{'fiction': 52, 'children': 88, 'history, historical fiction, biography': 29}"
37027,"{'fiction': 12, 'fantasy, paranormal': 1}"
44987,"{'fiction': 1097, 'history, historical fiction, biography': 292, 'young-adult': 50, 'children': 108}"
44982,"{'fiction': 28, 'mystery, thriller, crime': 1, 'romance': 1, 'history, historical fiction, biography': 2}"
30561,"{'fiction': 187, 'fantasy, paranormal': 12, 'non-fiction': 3}"
30567,"{'non-fiction': 19, 'history, historical fiction, biography': 31, 'fiction': 3, 'children': 1, 'young-adult': 2, 'mystery, thriller, crime': 1}"
16005,"{'poetry': 3116, 'fiction': 1302, 'fantasy, paranormal': 223, 'history, historical fiction, biography': 32}"
19580,"{'fiction': 145, 'fantasy, paranormal': 140, 'mystery, thriller, crime': 43}"
34992,"{'fiction': 12, 'history, historical fiction, biography': 5, 'children': 6, 'fantasy, paranormal': 1, 'comics, graphic': 1}"
33179,"{'non-fiction': 19, 'history, historical fiction, biography': 9}"
33175,"{'fiction': 6698, 'history, historical fiction, biography': 3060, 'romance': 395}"
33174,{'non-fiction': 1}
8787,"{'non-fiction': 135, 'history, historical fiction, biography': 112, 'fiction': 8, 'comics, graphic': 5, 'romance': 3}"
24929,"{'fantasy, paranormal': 548, 'fiction': 526, 'mystery, thriller, crime': 68, 'history, historical fiction, biography': 22, 'young-adult': 5}"
24922,{'fiction': 4482}
24923,{'fiction': 4482}
32986,"{'non-fiction': 39, 'history, historical fiction, biography': 37, 'fiction': 2}"
32981,"{'mystery, thriller, crime': 324, 'young-adult': 79, 'fiction': 92, 'children': 186}"
32980,"{'fiction': 97, 'children': 176, 'mystery, thriller, crime': 56, 'young-adult': 16}"
4909,"{'non-fiction': 754, 'history, historical fiction, biography': 549, 'fiction': 37, 'comics, graphic': 12}"
4907,"{'fiction': 6147, 'history, historical fiction, biography': 1037}"
4906,"{'fiction': 161, 'history, historical fiction, biography': 13, 'young-adult': 2}"
15085,"{'mystery, thriller, crime': 164, 'fiction': 58, 'young-adult': 50, 'children': 107}"
14656,"{'mystery, thriller, crime': 82, 'children': 135, 'fiction': 56, 'young-adult': 7}"
14659,"{'mystery, thriller, crime': 28, 'children': 39, 'fiction': 14}"
22821,"{'comics, graphic': 5, 'young-adult': 1, 'fiction': 2, 'fantasy, paranormal': 1}"
11809,"{'non-fiction': 6, 'history, historical fiction, biography': 3, 'mystery, thriller, crime': 1, 'fiction': 1}"
11801,"{'fiction': 1122, 'history, historical fiction, biography': 96}"
10656,"{'non-fiction': 71, 'history, historical fiction, biography': 9}"
33753,"{'non-fiction': 90, 'romance': 2, 'fiction': 2}"
8127,"{'fiction': 5772, 'young-adult': 3267, 'children': 6318, 'history, historical fiction, biography': 1999, 'romance': 262}"
28926,"{'fiction': 468, 'fantasy, paranormal': 33}"
28920,"{'fiction': 715, 'history, historical fiction, biography': 159, 'mystery, thriller, crime': 7}"
28922,"{'fiction': 940, 'history, historical fiction, biography': 282}"
28923,"{'fiction': 1004, 'history, historical fiction, biography': 274, 'mystery, thriller, crime': 153}"
43616,"{'romance': 36, 'history, historical fiction, biography': 38, 'fiction': 6, 'children': 1}"
32328,"{'comics, graphic': 12, 'romance': 2, 'fantasy, paranormal': 2, 'fiction': 1, 'young-adult': 1}"
32323,"{'comics, graphic': 184, 'fiction': 67, 'mystery, thriller, crime': 4, 'fantasy, paranormal': 4}"
26175,"{'fiction': 402, 'history, historical fiction, biography': 404, 'non-fiction': 15}"
29953,"{'fiction': 44, 'non-fiction': 10, 'fantasy, paranormal': 3, 'history, historical fiction, biography': 4}"
19377,"{'fiction': 4, 'history, historical fiction, biography': 3, 'non-fiction': 3}"
19371,"{'fiction': 10133, 'history, historical fiction, biography': 2184, 'young-adult': 1409, 'children': 1779}"
19370,"{'fiction': 10133, 'history, historical fiction, biography': 2184, 'young-adult': 1409, 'children': 1779}"
