bookID,title,authors_x,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1_x,Unnamed: 0_x,book_id,country_code,authors_y,Unnamed: 0.1_y,Unnamed: 0_y,genres
5942,Anil's Ghost,Michael Ondaatje,3.57,0375724370,9780375724374,eng,311,13022,1013,4/24/2001,Vintage,2789,2789,2789,696474,5942,US,['4030'],2789,696474,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
5952,Waiting for My Cats to Die: A Memoir,Stacy Horn,3.67,0312287445,9780312287443,eng,320,177,28,1/17/2002,St. Martin's Griffin,4987,4987,4987,1261937,5952,US,['4035'],4987,1261937,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
5966,Edward Lear's Book of Nonsense: With Lear's Original Illustrations,Edward Lear/Simcha Shtull,3.65,1888297018,9781888297010,eng,46,71,8,11/1/1995,Maxima New Media,8552,8552,8552,2163199,5966,US,"['142', '3852480']",8552,2163199,"['poetry', 'children', 'fiction', 'non-fiction', 'young-adult']"
5969,A Sparrow Falls (Courtney #3),Wilbur Smith,4.19,0312940688,9780312940683,eng,640,5019,91,1/2/2007,St. Martin's Paperbacks,7657,7657,7657,1931518,5969,US,['4043'],7657,1931518,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
5970,Providence of a Sparrow: Lessons from a Life Gone to the Birds,Chris Chester,4.33,1400033853,9781400033850,eng,304,228,44,4/13/2004,Anchor,586,586,586,135983,5970,US,['4044'],586,135983,"['non-fiction', 'history, historical fiction, biography']"
5975,The Fall of a Sparrow,Robert Hellenga,3.69,0684850273,9780684850276,eng,464,824,89,7/6/1999,Scribner,587,587,587,135985,5975,US,['2119'],587,135985,"['fiction', 'mystery, thriller, crime']"
5976,The Bluebird and the Sparrow (Women of the West  #10),Janette Oke,3.83,0764202537,9780764202537,en-US,251,78,9,8/1/2006,Bethany House Publishers,3265,3265,3265,817716,5976,US,['4049'],3265,817716,"['fiction', 'history, historical fiction, biography', 'romance', 'young-adult', 'children']"
5981,Journey of the Sparrows,Fran Leeper Buss/Daisy Cubias,3.69,0142302090,9780142302095,eng,160,205,25,12/30/2002,Puffin Books,2391,2391,2391,587121,5981,US,"['4052', '1984397']",2391,587121,"['fiction', 'young-adult', 'history, historical fiction, biography', 'children']"
5984,Aleutian Sparrow,Karen Hesse/Evon Zerbetz/Kim McGillivray,3.78,1416903275,9781416903277,eng,160,710,146,6/1/2005,Margaret K. McElderry Books,2392,2392,2392,587123,5984,US,"['4057', '2968895', '3462384']",2392,587123,"['fiction', 'history, historical fiction, biography', 'poetry', 'young-adult', 'children', 'non-fiction']"
5985,An Episode of Sparrows,Rumer Godden,4.21,1590171241,9781590171240,en-GB,247,900,126,10/31/2004,The New York Review Children's Collection,2393,2393,2393,587124,5985,US,['2572'],2393,587124,"['fiction', 'children', 'history, historical fiction, biography', 'young-adult']"
5989,Li Po and Tu Fu: Poems,Li Bai/Du Fu/Arthur Cooper/Shui Chien-Tung,4.14,0140442723,9780140442724,eng,256,389,28,4/26/1973,Penguin Classics,2390,2390,2390,587115,5989,US,"['4058', '4081', '4061', '5630244']",2390,587115,"['poetry', 'non-fiction', 'fiction', 'history, historical fiction, biography', 'comics, graphic']"
6008,Five T'ang Poets,Wang Wei/Li Bai/Li Ho/Li Shang-yin/David        Young,4.3,093244055X,9780932440556,eng,184,169,21,10/8/1990,Oberlin College Press,9174,9174,9174,2322621,6008,US,"['4075', '4058', '4073', '4074', '16319055']",9174,2322621,"['poetry', 'fiction', 'non-fiction', 'history, historical fiction, biography']"
6048,Juniper,Monica Furlong,4.16,0394832205,9780394832203,eng,198,112,7,2/24/2004,Random House Children's Books,1746,1746,1746,429607,6048,US,['4099'],1746,429607,"['fantasy, paranormal', 'young-adult', 'fiction', 'children', 'history, historical fiction, biography']"
6057,The Long Road Back: A Survivor's Guide to Anorexia,Judy Tam Sargent/Sonia Nordenson,3.2,1880823195,9781880823194,en-GB,194,30,3,10/1/1998,North Star Publications (MA),773,773,773,176325,6057,US,"['4115', '3852535']",773,176325,"['non-fiction', 'history, historical fiction, biography', 'comics, graphic']"
6058,The Road Back,Erich Maria Remarque,4.32,1931541744,9781931541749,eng,352,3146,99,12/1/2001,Simon Publications,5711,5711,5711,1446301,6058,US,['4116'],5711,1446301,"['fiction', 'history, historical fiction, biography']"
6066,Robinson Crusoe,Daniel Defoe/L.J. Swingle,3.67,1593080115,9781593080112,eng,312,350,49,4/1/2003,Barnes & Noble Classics,5193,5193,5193,1306086,6066,US,"['2007', '425783']",5193,1306086,"['fiction', 'history, historical fiction, biography', 'young-adult', 'children', 'fantasy, paranormal']"
6069,Achilles in Vietnam: Combat Trauma and the Undoing of Character,Jonathan Shay,4.25,0684813211,9780684813219,en-US,272,1130,110,10/1/1995,Scribner,5194,5194,5194,1306094,6069,US,['4127'],5194,1306094,"['non-fiction', 'history, historical fiction, biography']"
6106,A Short History of Byzantium,John Julius Norwich,4.09,0679772693,9780679772699,eng,496,1772,142,12/29/1998,Vintage,9258,9258,9258,2345569,6106,US,['4141'],9258,2345569,"['history, historical fiction, biography', 'non-fiction']"
6107,The Middle Sea: A History of the Mediterranean,John Julius Norwich,3.85,0701176083,9780701176082,eng,588,662,53,10/31/2006,Chatto & Windus,9257,9257,9257,2345568,6107,US,['4141'],9257,2345568,"['history, historical fiction, biography', 'non-fiction']"
6109,A History of Venice,John Julius Norwich,4.2,0679721975,9780679721970,eng,673,1422,93,6/18/1989,Vintage,9256,9256,9256,2345566,6109,US,['4141'],9256,2345566,"['history, historical fiction, biography', 'non-fiction']"
6110,The Normans in Sicily: The Normans in the South 1016-1130 and the Kingdom in the Sun 1130-1194,John Julius Norwich,4.34,0140152121,9780140152128,eng,816,268,16,9/1/2004,Penguin Global,7063,7063,7063,1779730,6110,US,['4141'],7063,1779730,"['history, historical fiction, biography', 'non-fiction']"
6112,Siddhartha,Hermann Hesse/Susan Bernofsky/Tom Robbins,4.02,0679643362,9780679643364,eng,129,888,60,7/18/2006,Modern Library,7064,7064,7064,1779732,6112,US,"['1113469', '162943', '197']",7064,1779732,"['fiction', 'history, historical fiction, biography', 'non-fiction']"
6115,Siddhartha,Hermann Hesse/Joachim Neugroschel/Ralph Freedman,4.02,0142437182,9780142437186,eng,132,1104,114,12/31/2002,Penguin Books,7062,7062,7062,1779728,6115,US,"['1113469', '10749', '2890']",7062,1779728,"['fiction', 'history, historical fiction, biography', 'non-fiction']"
6129,Siddhartha,Hermann Hesse,4.02,2253008486,9782253008484,fre,160,590,29,10/31/1975,Le Livre de Poche,4363,4363,4363,1110158,6129,US,['1113469'],4363,1110158,"['fiction', 'history, historical fiction, biography', 'non-fiction']"
6138,The Moonstone,Wilkie Collins/Carolyn G. Heilbrun,3.91,0375757856,9780375757853,eng,528,59709,2819,9/11/2001,Modern Library,2210,2210,2210,545290,6138,US,"['4012', '5421']",2210,545290,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography', 'romance']"
6140,The Moonstone,Wilkie Collins,3.91,0140620133,9780140620139,en-GB,464,349,44,10/24/1998,Penguin Books,1051,1051,1051,255193,6140,US,['4012'],1051,255193,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography', 'romance']"
6149,Beloved,Toni Morrison,3.83,1400033411,9781400033416,eng,324,282045,9004,6/8/2004,Vintage,8827,8827,8827,2235286,6149,US,['3534'],8827,2235286,"['fiction', 'history, historical fiction, biography', 'fantasy, paranormal']"
6150,Cry  the Beloved Country,Alan Paton,3.9,074326195X,9780743261951,eng,316,54558,2937,11/25/2003,Scribner,6638,6638,6638,1670657,6150,US,['3527'],6638,1670657,"['fiction', 'history, historical fiction, biography', 'non-fiction', 'young-adult']"
6151,Life of the Beloved: Spiritual Living in a Secular World,Henri J.M. Nouwen,4.28,0824519868,9780824519865,eng,160,7551,498,10/1/2002,Crossroad,6639,6639,6639,1670658,6151,US,['4837'],6639,1670658,['non-fiction']
6155,Israel  My Beloved,Kay Arthur,4.16,0736903704,9780736903707,eng,448,681,83,3/15/2001,Harvest House Publishers,6640,6640,6640,1670661,6155,US,['4170'],6640,1670661,"['fiction', 'history, historical fiction, biography', 'non-fiction']"
6159,Reservation Blues,Sherman Alexie,3.98,0802141900,9780802141903,eng,306,11163,772,2/7/2005,Grove Press,6641,6641,6641,1670664,6159,US,['4174'],6641,1670664,"['fiction', 'fantasy, paranormal', 'history, historical fiction, biography', 'non-fiction', 'young-adult', 'poetry']"
6163,The Border Trilogy: All the Pretty Horses  The Crossing  Cities of the Plain,Cormac McCarthy,4.44,0375407936,9780375407932,eng,1040,4589,252,9/28/1999,Everyman's Library,3945,3945,3945,999456,6163,US,['4178'],3945,999456,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
6167,Music & Silence,Rose Tremain,3.95,0743418263,9780743418263,eng,485,2923,214,5/1/2001,Washington Square Press,3946,3946,3946,999460,6167,US,['4183'],3946,999460,"['fiction', 'history, historical fiction, biography', 'romance']"
6173,The Periodic Table,Primo Levi,4.21,0140296611,9780140296617,en-GB,194,101,10,1/1/2009,Penguin Group(CA),2564,2564,2564,631084,6173,US,['4187'],2564,631084,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'comics, graphic']"
6174,Survival in Auschwitz,Primo Levi/Stuart J. Woolf/Philip Roth,4.32,0684826801,9780684826806,eng,187,29099,900,9/1/1995,Simon  Schuster,1783,1783,1783,436627,6174,US,"['4187', '1756476', '463']",1783,436627,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
6175,The Reawakening,Primo Levi/Stuart J. Woolf,4.29,0684826356,9780684826356,eng,230,1269,67,12/1/1995,Touchstone,1784,1784,1784,436628,6175,US,"['4187', '1756476']",1784,436628,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
6176,The Drowned and the Saved,Primo Levi,4.4,0349100470,9780349100470,eng,170,3542,169,2/1/1989,Abacus,1782,1782,1782,436625,6176,US,['4187'],1782,436625,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
6180,The Monkey's Wrench,Primo Levi/William Weaver/Ruth Feldman/Ruth Tenzer Feldman,3.92,0140188924,9780140188929,eng,192,601,34,7/1/1995,Penguin,4832,4832,4832,1224035,6180,US,"['4187', '6921', '208682', '600253']",4832,1224035,"['fiction', 'non-fiction']"
6182,Primo Levi: A Life,Ian Thomson,4.11,0312423675,9780312423674,eng,640,104,5,12/1/2004,Picador,4831,4831,4831,1224029,6182,US,['4189'],4831,1224029,"['history, historical fiction, biography', 'non-fiction', 'comics, graphic']"
6184,Wuthering Heights,Emily Brontë,3.85,0140620125,9780140620122,eng,279,2155,182,1/13/2007,Penguin Books,879,879,879,202993,6184,US,['4191'],879,202993,"['romance', 'fiction', 'history, historical fiction, biography']"
6192,Disgrace,J.M. Coetzee,3.84,0143036378,9780143036371,eng,220,61545,3916,8/30/2005,Penguin Books,7943,7943,7943,1999051,6192,US,['4128'],7943,1999051,"['fiction', 'history, historical fiction, biography', 'romance']"
6194,Waiting for the Barbarians,J.M. Coetzee,3.94,0140283358,9780140283358,eng,152,18097,1029,10/1/1999,Penguin Books,890,890,890,206616,6194,US,['4128'],890,206616,"['fiction', 'history, historical fiction, biography']"
6197,The Lives of Animals,J.M. Coetzee/Amy Gutmann/Peter Singer/Wendy Doniger/Barbara Smuts/Marjorie Garber,3.69,069107089X,9780691070896,eng,136,1930,139,5/6/2001,Princeton University Press,891,891,891,206622,6197,US,"['4128', '146642', '12397', '31491', '1006444', '18267']",891,206622,"['fiction', 'non-fiction']"
6198,Boyhood: Scenes from Provincial Life,J.M. Coetzee,3.79,014026566X,9780140265668,eng,166,3162,183,9/1/1998,Penguin Books,7944,7944,7944,1999055,6198,US,['4128'],7944,1999055,"['fiction', 'non-fiction', 'history, historical fiction, biography', 'comics, graphic']"
6200,Youth,J.M. Coetzee,3.79,0142002003,9780142002001,eng,176,4931,261,10/7/2003,Penguin Books,8983,8983,8983,2277036,6200,US,['4128'],8983,2277036,"['fiction', 'non-fiction', 'history, historical fiction, biography']"
6207,Age of Iron,J.M. Coetzee,3.84,0140275657,9780140275650,eng,198,2976,207,9/1/1998,Penguin Books,8982,8982,8982,2277035,6207,US,['4128'],8982,2277035,"['fiction', 'history, historical fiction, biography']"
6216,The Wife (Kristin Lavransdatter  #2),Sigrid Undset/Tiina Nunnally/Sherrill Harbison,4.15,0141181281,9780141181288,eng,402,2116,164,11/1/1999,Penguin Classics,1957,1957,1957,477778,6216,US,"['4203', '163203', '3852624']",1957,477778,"['fiction', 'history, historical fiction, biography', 'romance']"
6217,Kristin Lavransdatter (Kristin Lavransdatter  #1-3),Sigrid Undset/Tiina Nunnally/Brad Leithauser,4.28,0143039164,9780143039167,eng,1144,7210,926,9/27/2005,Penguin Books,1956,1956,1956,477777,6217,US,"['4203', '163203', '204796']",1956,477777,"['fiction', 'history, historical fiction, biography', 'romance']"
6218,The Axe (The Master of Hestviken  #1),Sigrid Undset/Arthur G. Chater,4.21,0679752730,9780679752738,eng,304,496,51,11/29/1994,Vintage,1959,1959,1959,477789,6218,US,['4203'],1959,477789,"['fiction', 'history, historical fiction, biography', 'romance']"
6219,The Cross (Kristin Lavransdatter  #3),Sigrid Undset/Tiina Nunnally/Sherrill Harbison,4.29,0141182350,9780141182353,eng,366,1803,146,4/1/2000,Penguin Classics,1958,1958,1958,477788,6219,US,"['4203', '163203', '3852624']",1958,477788,"['fiction', 'history, historical fiction, biography', 'romance', 'poetry']"
6220,The Wreath (Kristin Lavransdatter  #1),Sigrid Undset/Tiina Nunnally,4.02,0141180412,9780141180410,eng,305,3831,473,12/1/1997,Penguin Classics,4083,4083,4083,1041313,6220,US,"['4203', '163203']",4083,1041313,"['fiction', 'history, historical fiction, biography', 'young-adult']"
6221,The Mistress of Husaby (Kristin Lavransdatter  #2),Sigrid Undset,4.15,0394752937,9780394752938,en-US,384,167,30,5/12/1987,Vintage,6058,6058,6058,1533385,6221,US,['4203'],6058,1533385,"['fiction', 'history, historical fiction, biography', 'romance']"
6222,Jenny,Sigrid Undset/Tiina Nunnally,3.79,158642050X,9781586420505,eng,330,549,42,6/1/1998,Steerforth,4082,4082,4082,1041311,6222,US,"['4203', '163203']",4082,1041311,"['fiction', 'history, historical fiction, biography', 'romance']"
6224,The Unknown Sigrid Undset: Jenny and Other Works,Sigrid Undset/Tim Page/Tiina Nunnally/Naomi Walford,4.19,1586420216,9781586420215,eng,406,48,9,12/31/2001,Steerforth Press,4085,4085,4085,1041317,6224,US,"['4203', '53014', '163203', '229978']",4085,1041317,"['fiction', 'history, historical fiction, biography']"
6226,Gunnar's Daughter,Sigrid Undset/Sherrill Harbison/Arthur G. Chater,4.18,014118020X,9780141180205,eng,161,848,79,4/1/1998,Penguin Classics,4084,4084,4084,1041315,6226,US,"['4203', '3852624', '1119654']",4084,1041315,"['fiction', 'history, historical fiction, biography']"
6227,The Snake Pit (The Master of Hestviken  #2),Sigrid Undset/Arthur G. Chater,4.23,0679755543,9780679755548,eng,240,349,18,11/29/1994,Vintage,6059,6059,6059,1533391,6227,US,['4203'],6059,1533391,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
6230,The Son Avenger (The Master of Hestviken  #4),Sigrid Undset,4.4,0679755527,9780679755524,en-US,288,275,19,6/24/1995,Vintage,6352,6352,6352,1603141,6230,US,['4203'],6352,1603141,"['fiction', 'history, historical fiction, biography', 'romance']"
6240,An Imaginary Life,David Malouf,3.88,0099273845,9780099273844,eng,156,1552,144,2/5/1999,Vintage,8570,8570,8570,2166976,6240,US,['4216'],8570,2166976,"['fiction', 'history, historical fiction, biography']"
6245,The Great World,David Malouf,3.88,0099273861,9780099273868,eng,336,539,33,5/20/1999,Vintage,8571,8571,8571,2166978,6245,US,['4216'],8571,2166978,"['fiction', 'history, historical fiction, biography']"
6253,A Very Long Engagement,Sébastien Japrisot,3.91,0099474549,9780099474548,eng,320,79,16,1/6/2005,Vintage,1511,1511,1511,368980,6253,US,['9144'],1511,368980,"['fiction', 'romance', 'history, historical fiction, biography', 'mystery, thriller, crime']"
6259,Birdsong,Sebastian Faulks,4.09,0679776818,9780679776819,eng,483,57513,2306,6/2/1997,Vintage International,1510,1510,1510,368976,6259,US,['4229'],1510,368976,"['fiction', 'history, historical fiction, biography', 'romance']"
6273,The Collected Poems of Wilfred Owen,Wilfred Owen/Cecil Day-Lewis,4.34,0811201325,9780811201322,eng,192,3151,106,1/17/1965,New Directions,5914,5914,5914,1494142,6273,US,"['4242', '928']",5914,1494142,"['poetry', 'non-fiction', 'fiction', 'history, historical fiction, biography']"
6286,Murder in Foggy Bottom (Capital Crimes  #17),Margaret Truman,3.71,0449001962,9780449001967,en-US,368,688,46,1/29/2002,Fawcett,8164,8164,8164,2056622,6286,US,['1559'],8164,2056622,"['mystery, thriller, crime', 'fiction']"
6288,The Road,Cormac McCarthy,3.97,0307265439,9780307265432,eng,241,606433,34301,9/26/2006,Alfred A. Knopf,8163,8163,8163,2056619,6288,US,['4178'],8163,2056619,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
6290,The Road to Serfdom,Friedrich A. Hayek,4.18,0415253896,9780415253895,eng,272,258,23,3/9/2006,Routledge,1077,1077,1077,260245,6290,US,['670307'],1077,260245,"['non-fiction', 'history, historical fiction, biography']"
6291,Road of the Patriarch (Forgotten Realms: The Sellswords  #3),R.A. Salvatore,4.19,0786940751,9780786940752,eng,346,6274,78,12/20/2006,Wizards of the Coast,1076,1076,1076,260244,6291,US,['1023510'],1076,260244,"['fantasy, paranormal', 'fiction']"
6293,Road Trip USA: Cross-Country Adventures on America's Two-Lane Highways,Jamie Jensen,3.96,1566917662,9781566917667,en-US,964,448,21,3/31/2006,Rick Steves,1075,1075,1075,260243,6293,US,['4259'],1075,260243,['non-fiction']
6294,Howl's Moving Castle (Howl's Moving Castle  #1),Diana Wynne Jones,4.29,006441034X,9780064410342,eng,329,161582,9026,8/1/2001,Harper Trophy,1074,1074,1074,260242,6294,US,['4260'],1074,260242,"['fantasy, paranormal', 'young-adult', 'fiction', 'romance', 'children', 'mystery, thriller, crime']"
6295,Howl and Other Poems,Allen Ginsberg/William Carlos Williams,4.13,0872863107,9780872863101,eng,56,85143,1284,1/1/2001,City Lights,1073,1073,1073,260241,6295,US,"['4261', '15435']",1073,260241,"['poetry', 'fiction', 'non-fiction']"
6296,When Rabbit Howls,Truddi Chase/Robert A. Phillips,4.04,0425183319,9780425183311,eng,400,262,32,2/5/2002,Berkley,1072,1072,1072,260240,6296,US,"['4262', '3852657']",1072,260240,"['non-fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'fiction', 'comics, graphic']"
