,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,book_id,country_code,authors,isbn13
2996,2996,2996,2996,753164,28371,US,"[{'author_id': '15957', 'role': ''}, {'author_id': '225207', 'role': 'Translator'}]",9781590170311
2997,2997,2997,2997,753165,28370,US,"[{'author_id': '15957', 'role': ''}]",9780811209458
2998,2998,2998,2998,753166,28372,US,"[{'author_id': '15957', 'role': ''}, {'author_id': '225207', 'role': 'Translator'}, {'author_id': '300386', 'role': 'Foreword by'}]",9781564781406
2999,2999,2999,2999,753167,28375,US,"[{'author_id': '15957', 'role': ''}, {'author_id': '225207', 'role': 'Translator'}]",9780811204835
3000,3000,3000,3000,753169,28377,US,"[{'author_id': '15959', 'role': ''}, {'author_id': '7359512', 'role': 'Translator'}, {'author_id': '15957', 'role': 'Foreword by'}, {'author_id': '10867', 'role': 'Introduction'}]",9781564782991
3001,3001,3001,3001,753364,2686,US,"[{'author_id': '159', 'role': ''}, {'author_id': '62578', 'role': 'Editor'}]",9780192834423
3002,3002,3002,3002,754084,29743,US,"[{'author_id': '463', 'role': ''}, {'author_id': '5295996', 'role': 'Translator'}]",9780099389019
3003,3003,3003,3003,754085,29741,US,"[{'author_id': '463', 'role': ''}]",9780679749066
3004,3004,3004,3004,754087,29746,US,"[{'author_id': '463', 'role': ''}]",9780679759256
3005,3005,3005,3005,755110,4451,US,"[{'author_id': '3061', 'role': ''}]",9780684848594
3006,3006,3006,3006,755126,4454,US,"[{'author_id': '3061', 'role': ''}]",9780743243155
3007,3007,3007,3007,755505,30391,US,"[{'author_id': '6218', 'role': ''}]",9780553562743
3008,3008,3008,3008,756375,38056,US,"[{'author_id': '21401', 'role': ''}]",9780870678813
3009,3009,3009,3009,756391,40003,US,"[{'author_id': '14577687', 'role': ''}, {'author_id': '241287', 'role': 'Translator'}, {'author_id': '69954', 'role': 'Introduction'}]",9780140441451
3010,3010,3010,3010,756393,40005,US,"[{'author_id': '19522', 'role': ''}]",9780441010387
3011,3011,3011,3011,756394,40007,US,"[{'author_id': '22439', 'role': ''}]",9780306810701
3012,3012,3012,3012,757268,41250,US,"[{'author_id': '2928223', 'role': ''}]",9780312425289
3013,3013,3013,3013,757274,36193,US,"[{'author_id': '19051', 'role': ''}]",9781551669045
3014,3014,3014,3014,757275,36190,US,"[{'author_id': '19051', 'role': ''}]",9780060511135
3015,3015,3015,3015,757276,36191,US,"[{'author_id': '19051', 'role': ''}]",9780373772520
3016,3016,3016,3016,757278,36197,US,"[{'author_id': '19051', 'role': ''}]",9780060511104
3017,3017,3017,3017,757282,36198,US,"[{'author_id': '19051', 'role': ''}]",9780373771257
3018,3018,3018,3018,757626,10607,US,"[{'author_id': '3389', 'role': ''}, {'author_id': '6941', 'role': ''}]",9780345470638
3019,3019,3019,3019,758382,8155,US,"[{'author_id': '5353', 'role': ''}]",9780312353261
3020,3020,3020,3020,758383,8153,US,"[{'author_id': '5152', 'role': ''}, {'author_id': '247233', 'role': 'Translator'}]",9780679727224
3021,3021,3021,3021,758384,8150,US,"[{'author_id': '5261', 'role': ''}]",9780691024714
3022,3022,3022,3022,758385,8151,US,"[{'author_id': '5152', 'role': ''}]",9780811216746
3023,3023,3023,3023,758430,2388,US,"[{'author_id': '7767', 'role': 'Adaptor'}, {'author_id': '155273', 'role': 'Illustrator'}, {'author_id': '1624', 'role': ''}]",9780763630188
3024,3024,3024,3024,759357,29923,US,"[{'author_id': '14655', 'role': ''}]",9780345434814
3025,3025,3025,3025,759360,29920,US,"[{'author_id': '14655', 'role': ''}]",9780345427540
3026,3026,3026,3026,759444,19321,US,"[{'author_id': '11593', 'role': ''}]",9780723247708
3027,3027,3027,3027,759859,39941,US,"[{'author_id': '12180', 'role': ''}]",9780060507275
3028,3028,3028,3028,760190,45169,US,"[{'author_id': '3780', 'role': ''}, {'author_id': '8213', 'role': ''}]",9780316013949
3029,3029,3029,3029,760325,1052,US,"[{'author_id': '688', 'role': ''}]",9780451205360
3030,3030,3030,3030,760326,1053,US,"[{'author_id': '688', 'role': ''}]",9781419349997
3031,3031,3031,3031,760773,38936,US,"[{'author_id': '21949', 'role': ''}]",9780373246830
3032,3032,3032,3032,761504,5752,US,"[{'author_id': '3915', 'role': ''}]",9780142003343
3033,3033,3033,3033,762276,13040,US,"[{'author_id': '1113469', 'role': ''}]",9780613572743
3034,3034,3034,3034,762278,13042,US,"[{'author_id': '8167', 'role': ''}]",9780684846941
3035,3035,3035,3035,763194,12212,US,"[{'author_id': '7532', 'role': ''}]",9780805063417
3036,3036,3036,3036,763196,12210,US,"[{'author_id': '7715', 'role': ''}, {'author_id': '130773', 'role': 'Editor'}, {'author_id': '6916535', 'role': 'Editor'}]",9781883011062
3037,3037,3037,3037,763197,12216,US,"[{'author_id': '7680', 'role': ''}, {'author_id': '2854289', 'role': 'Editor'}]",9780679763963
3038,3038,3038,3038,763254,26821,US,"[{'author_id': '205398', 'role': ''}]",9780810982192
3039,3039,3039,3039,763588,30288,US,"[{'author_id': '9550', 'role': ''}, {'author_id': '2950834', 'role': 'Text'}, {'author_id': '4154297', 'role': 'Text'}, {'author_id': '8621', 'role': 'Illustrations'}]",9780785127239
3040,3040,3040,3040,763596,30280,US,"[{'author_id': '17065', 'role': ''}, {'author_id': '625', 'role': ''}, {'author_id': '9550', 'role': ''}, {'author_id': '17063', 'role': ''}, {'author_id': '17064', 'role': ''}]",9780515131093
3041,3041,3041,3041,763597,30281,US,"[{'author_id': '9550', 'role': ''}]",9780425197547
3042,3042,3042,3042,763598,30282,US,"[{'author_id': '9550', 'role': ''}, {'author_id': '1429808', 'role': ''}, {'author_id': '46540', 'role': ''}, {'author_id': '8110', 'role': ''}]",9780515138153
3043,3043,3043,3043,763734,17619,US,"[{'author_id': '10710', 'role': ''}, {'author_id': '10712', 'role': 'Afterword'}]",9780812217759
3044,3044,3044,3044,763740,17610,US,"[{'author_id': '10707', 'role': ''}]",9780816634392
3045,3045,3045,3045,764143,11464,US,"[{'author_id': '7371', 'role': ''}]",9780747574651
3046,3046,3046,3046,764147,11463,US,"[{'author_id': '7371', 'role': ''}, {'author_id': '2854289', 'role': 'Editor'}]",9780679760238
3047,3047,3047,3047,764151,11468,US,"[{'author_id': '7371', 'role': 'Editor'}]",9780679745136
3048,3048,3048,3048,766884,6466,US,"[{'author_id': '4356', 'role': ''}]",9781557091031
3049,3049,3049,3049,768117,3258,US,"[{'author_id': '15558077', 'role': 'Editor, Translator'}, {'author_id': '176021', 'role': 'Editor, Translator'}, {'author_id': '990', 'role': ''}, {'author_id': '1002', 'role': ''}, {'author_id': '973', 'role': ''}]",9780226307756
3050,3050,3050,3050,768125,3254,US,"[{'author_id': '973', 'role': ''}, {'author_id': '226829', 'role': 'Translator, Introduction'}]",9781420927320
3051,3051,3051,3051,769641,16430,US,"[{'author_id': '9355', 'role': ''}, {'author_id': '4844', 'role': ''}]",9780553587890
3052,3052,3052,3052,769648,16435,US,"[{'author_id': '9355', 'role': ''}]",9780553588248
3053,3053,3053,3053,770742,2122,US,"[{'author_id': '432', 'role': ''}, {'author_id': '1421', 'role': 'Afterword'}]",9780451191151
3054,3054,3054,3054,770745,2127,US,"[{'author_id': '1433', 'role': ''}, {'author_id': '30099', 'role': 'Foreword'}, {'author_id': '9374', 'role': 'Afterword'}]",9781400051571
3055,3055,3055,3055,772743,25563,US,"[{'author_id': '14356', 'role': ''}]",9781575668543
3056,3056,3056,3056,772747,25566,US,"[{'author_id': '14356', 'role': ''}]",9781575665542
3057,3057,3057,3057,773383,7366,US,"[{'author_id': '1431310', 'role': ''}, {'author_id': '1567', 'role': ''}]",9780156031448
3058,3058,3058,3058,773680,22175,US,"[{'author_id': '13450', 'role': ''}]",9781400034697
3059,3059,3059,3059,773683,22176,US,"[{'author_id': '13450', 'role': ''}]",9781400034949
3060,3060,3060,3060,775237,2820,US,"[{'author_id': '1938', 'role': ''}, {'author_id': '54399', 'role': 'Editor'}, {'author_id': '54398', 'role': 'Editor, Translator'}]",9780521639873
3061,3061,3061,3061,775238,2821,US,"[{'author_id': '1938', 'role': ''}, {'author_id': '1777048', 'role': 'Translator'}]",9780385092104
3062,3062,3062,3062,775248,32576,US,"[{'author_id': '18312', 'role': ''}]",9780671684020
3063,3063,3063,3063,775278,32578,US,"[{'author_id': '18314', 'role': ''}]",9780851703688
3064,3064,3064,3064,775330,3635,US,"[{'author_id': '3035771', 'role': ''}, {'author_id': '2498', 'role': ''}, {'author_id': '329861', 'role': ''}]",9781590522011
3065,3065,3065,3065,776123,2781,US,"[{'author_id': '1917', 'role': ''}]",9780822318644
3066,3066,3066,3066,776330,32835,US,"[{'author_id': '696805', 'role': ''}]",9781410103277
3067,3067,3067,3067,776332,32836,US,"[{'author_id': '696805', 'role': ''}, {'author_id': '9697', 'role': 'Introduction'}, {'author_id': '182965', 'role': 'Revised by'}]",9780451529770
3068,3068,3068,3068,776333,32831,US,"[{'author_id': '696805', 'role': ''}, {'author_id': '27779', 'role': 'Introduction'}, {'author_id': '168380', 'role': 'Translation'}]",9780812972122
3069,3069,3069,3069,776334,32830,US,"[{'author_id': '18433', 'role': ''}, {'author_id': '696805', 'role': 'Creator'}]",9780237526887
3070,3070,3070,3070,776336,32832,US,"[{'author_id': '696805', 'role': ''}]",9781589630949
3071,3071,3071,3071,777824,1955,US,"[{'author_id': '239579', 'role': ''}, {'author_id': '2964229', 'role': ''}, {'author_id': '849150', 'role': 'Editor'}]",9780743487603
3072,3072,3072,3072,777835,1959,US,"[{'author_id': '239579', 'role': ''}, {'author_id': '182153', 'role': 'Introduction'}]",9781593080556
3073,3073,3073,3073,779176,38739,US,"[{'author_id': '18062', 'role': ''}]",9780312966201
3074,3074,3074,3074,779185,38735,US,"[{'author_id': '18062', 'role': ''}, {'author_id': '26300', 'role': 'Illustrator'}, {'author_id': '516960', 'role': 'Illustrator'}]",9780312085124
3075,3075,3075,3075,779186,38736,US,"[{'author_id': '18062', 'role': ''}, {'author_id': '15122', 'role': 'Illustrator'}]",9780312364526
3076,3076,3076,3076,779200,40100,US,"[{'author_id': '22506', 'role': ''}]",9780452284555
3077,3077,3077,3077,779202,40102,US,"[{'author_id': '1439', 'role': ''}]",9780316010665
3078,3078,3078,3078,779204,40106,US,"[{'author_id': '22513', 'role': ''}, {'author_id': '1138219', 'role': 'Illustrator'}, {'author_id': '2778471', 'role': 'Afterword'}]",9780689869907
3079,3079,3079,3079,780246,31795,US,"[{'author_id': '16184', 'role': ''}]",9780671739164
3080,3080,3080,3080,780596,35166,US,"[{'author_id': '11735', 'role': ''}, {'author_id': '83267', 'role': 'Illustrator'}]",9780060518516
3081,3081,3081,3081,781735,32255,US,"[{'author_id': '18149', 'role': ''}]",9780345476982
3082,3082,3082,3082,781736,32254,US,"[{'author_id': '18149', 'role': ''}]",9780345476999
3083,3083,3083,3083,781737,32257,US,"[{'author_id': '18149', 'role': ''}]",9780553815023
3084,3084,3084,3084,781738,32256,US,"[{'author_id': '18149', 'role': ''}]",9780373771721
3085,3085,3085,3085,782220,44230,US,"[{'author_id': '24844', 'role': ''}]",9780312357771
3086,3086,3086,3086,782222,44236,US,"[{'author_id': '24846', 'role': ''}]",9780394746234
3087,3087,3087,3087,782415,19022,US,"[{'author_id': '233', 'role': ''}]",9780330426947
3088,3088,3088,3088,782647,35061,US,"[{'author_id': '19823', 'role': ''}, {'author_id': '19821', 'role': ''}, {'author_id': '16158', 'role': ''}, {'author_id': '19822', 'role': ''}, {'author_id': '19820', 'role': ''}, {'author_id': '19819', 'role': ''}]",9781419954481
3089,3089,3089,3089,782778,21862,US,"[{'author_id': '12535', 'role': ''}]",9782253060703
3090,3090,3090,3090,783200,1730,US,"[{'author_id': '1127', 'role': ''}, {'author_id': '1138', 'role': 'Translator'}]",9780674990463
3091,3091,3091,3091,783590,24249,US,"[{'author_id': '16391', 'role': ''}]",9780765345516
3092,3092,3092,3092,783591,24248,US,"[{'author_id': '13635', 'role': ''}]",9780778321712
3093,3093,3093,3093,783595,24244,US,"[{'author_id': '12470', 'role': ''}]",9780446613446
3094,3094,3094,3094,783893,216,US,"[{'author_id': '3114972', 'role': ''}, {'author_id': '12940', 'role': 'Introduction'}]",9781400032464
3095,3095,3095,3095,783907,15688,US,"[{'author_id': '957894', 'role': ''}]",9782070360024
3096,3096,3096,3096,783913,15680,US,"[{'author_id': '957894', 'role': ''}, {'author_id': '225843', 'role': 'Translator'}, {'author_id': '1728', 'role': 'Foreword'}]",9780307278586
3097,3097,3097,3097,783914,15683,US,"[{'author_id': '957894', 'role': ''}, {'author_id': '1144186', 'role': 'Translator'}, {'author_id': '1978543', 'role': 'Editor'}]",9780394708522
3098,3098,3098,3098,783915,15682,US,"[{'author_id': '957894', 'role': ''}, {'author_id': '27112', 'role': 'Translator'}, {'author_id': '641866', 'role': 'Afterword & Notes'}]",9780141186580
3099,3099,3099,3099,784151,1618,US,"[{'author_id': '1050', 'role': ''}]",9781400032716
3100,3100,3100,3100,785128,13141,US,"[{'author_id': '3780', 'role': ''}]",9780446606387
3101,3101,3101,3101,785129,13142,US,"[{'author_id': '3780', 'role': ''}]",9780446692649
3102,3102,3102,3102,785131,13144,US,"[{'author_id': '3780', 'role': ''}]",9780747266990
3103,3103,3103,3103,785132,13145,US,"[{'author_id': '3780', 'role': ''}]",9780446692632
3104,3104,3104,3104,785134,13147,US,"[{'author_id': '3780', 'role': ''}, {'author_id': '8216', 'role': ''}]",9780446613378
3105,3105,3105,3105,785135,13148,US,"[{'author_id': '3780', 'role': ''}]",9780446677387
3106,3106,3106,3106,785136,13149,US,"[{'author_id': '3780', 'role': ''}]",9780446600453
3107,3107,3107,3107,785148,12370,US,"[{'author_id': '7847', 'role': ''}]",9781582343891
3108,3108,3108,3108,785539,31134,US,"[{'author_id': '1455', 'role': ''}, {'author_id': '7222053', 'role': 'Editor'}]",9780878052738
3109,3109,3109,3109,785844,37774,US,"[{'author_id': '8051', 'role': ''}]",9780385014809
3110,3110,3110,3110,785846,37773,US,"[{'author_id': '8051', 'role': ''}]",9781400076581
3111,3111,3111,3111,785847,37772,US,"[{'author_id': '8051', 'role': ''}]",9780385086165
3112,3112,3112,3112,786055,12137,US,"[{'author_id': '7713', 'role': ''}]",9780307274977
3113,3113,3113,3113,786097,26968,US,"[{'author_id': '7894', 'role': ''}]",9780486451404
3114,3114,3114,3114,786467,30187,US,"[{'author_id': '17015', 'role': ''}]",9780373802470
3115,3115,3115,3115,786468,30186,US,"[{'author_id': '17015', 'role': ''}]",9780373802517
3116,3116,3116,3116,786471,30183,US,"[{'author_id': '17015', 'role': ''}, {'author_id': '17010', 'role': ''}]",9780312360269
3117,3117,3117,3117,786675,6693,US,"[{'author_id': '4273', 'role': ''}, {'author_id': '146', 'role': 'Illustrator'}]",9780375822070
3118,3118,3118,3118,786677,6691,US,"[{'author_id': '4273', 'role': ''}]",9780140055771
3119,3119,3119,3119,786678,6690,US,"[{'author_id': '4273', 'role': ''}, {'author_id': '146', 'role': 'Illustrator'}]",9780375814259
3120,3120,3120,3120,786682,6694,US,"[{'author_id': '4273', 'role': ''}, {'author_id': '146', 'role': 'Illustrator'}]",9780140568196
3121,3121,3121,3121,786708,25489,US,"[{'author_id': '8788', 'role': ''}]",9780805016048
3122,3122,3122,3122,787508,61,US,"[{'author_id': '27', 'role': ''}]",9780595321803
3123,3123,3123,3123,787511,66,US,"[{'author_id': '32', 'role': ''}]",9780449146972
3124,3124,3124,3124,787512,67,US,"[{'author_id': '33', 'role': ''}]",9780061159176
3125,3125,3125,3125,787513,68,US,"[{'author_id': '33', 'role': ''}, {'author_id': '2119344', 'role': 'Narrator'}]",9780060762735
3126,3126,3126,3126,787514,69,US,"[{'author_id': '33', 'role': ''}]",9780060749910
3127,3127,3127,3127,787859,5344,US,"[{'author_id': '239579', 'role': ''}]",9780321107213
3128,3128,3128,3128,787865,5342,US,"[{'author_id': '239579', 'role': ''}]",9780684865379
3129,3129,3129,3129,787869,5348,US,"[{'author_id': '721', 'role': ''}]",9780440234746
3130,3130,3130,3130,787870,5349,US,"[{'author_id': '721', 'role': ''}]",9780385339605
3131,3131,3131,3131,788352,35226,US,"[{'author_id': '19763', 'role': 'Adapted By'}, {'author_id': '433173', 'role': 'Illustrations'}, {'author_id': '433174', 'role': 'Afterword'}, {'author_id': '19879', 'role': ''}]",9781402726637
3132,3132,3132,3132,788566,18013,US,"[{'author_id': '10907', 'role': ''}]",9781589802438
3133,3133,3133,3133,788569,18017,US,"[{'author_id': '7963', 'role': ''}]",9780140059038
3134,3134,3134,3134,788570,18016,US,"[{'author_id': '7963', 'role': ''}]",9781400079612
3135,3135,3135,3135,788574,18019,US,"[{'author_id': '7963', 'role': ''}, {'author_id': '356481', 'role': 'Narrator'}]",9781572705487
3136,3136,3136,3136,788575,18018,US,"[{'author_id': '7963', 'role': ''}]",9781585676606
3137,3137,3137,3137,788849,39671,US,"[{'author_id': '22302', 'role': ''}, {'author_id': '22301', 'role': ''}]",9780330316255
3138,3138,3138,3138,789627,13807,US,"[{'author_id': '8588', 'role': ''}]",9780060792787
3139,3139,3139,3139,789628,13806,US,"[{'author_id': '8587', 'role': ''}]",9781585678839
3140,3140,3140,3140,789630,13800,US,"[{'author_id': '8581', 'role': ''}]",9780312422240
3141,3141,3141,3141,790618,2315,US,"[{'author_id': '27', 'role': ''}, {'author_id': '406363', 'role': 'Illustrator'}]",9780689304576
3142,3142,3142,3142,791065,3530,US,"[{'author_id': '2407', 'role': ''}]",9781421505480
3143,3143,3143,3143,791071,3536,US,"[{'author_id': '2418', 'role': ''}]",9780767916912
3144,3144,3144,3144,791294,1322,US,"[{'author_id': '878', 'role': ''}, {'author_id': '867', 'role': 'Foreword by'}]",9780811701648
3145,3145,3145,3145,791520,14326,US,"[{'author_id': '8903', 'role': ''}]",9781400079421
3146,3146,3146,3146,791522,14320,US,"[{'author_id': '8900', 'role': ''}]",9780826469335
3147,3147,3147,3147,791754,9567,US,"[{'author_id': '197', 'role': ''}]",9781842430361
3148,3148,3148,3148,791994,37554,US,"[{'author_id': '1265', 'role': ''}, {'author_id': '21109', 'role': 'Editor'}, {'author_id': '9321', 'role': 'Contributor'}]",9780140434255
3149,3149,3149,3149,792237,45114,US,"[{'author_id': '23280', 'role': ''}]",9780425199350
3150,3150,3150,3150,792429,8771,US,"[{'author_id': '613024', 'role': 'Illustrator'}, {'author_id': '5696', 'role': ''}]",9780807588970
3151,3151,3151,3151,793184,30051,US,"[{'author_id': '16947', 'role': ''}]",9780801489785
3152,3152,3152,3152,793186,30053,US,"[{'author_id': '1085845', 'role': ''}, {'author_id': '1418324', 'role': ''}]",9780785263784
3153,3153,3153,3153,793188,30055,US,"[{'author_id': '1544', 'role': ''}, {'author_id': '1543', 'role': ''}]",9780224060875
3154,3154,3154,3154,793774,27880,US,"[{'author_id': '15734', 'role': ''}]",9780439411875
3155,3155,3155,3155,794114,33263,US,"[{'author_id': '3354', 'role': ''}, {'author_id': '403782', 'role': 'Translator'}]",9780679767398
3156,3156,3156,3156,794321,16299,US,"[{'author_id': '123715', 'role': ''}]",9780312330873
3157,3157,3157,3157,794326,16292,US,"[{'author_id': '843430', 'role': ''}]",9780521437776
3158,3158,3158,3158,794413,30586,US,"[{'author_id': '6063', 'role': ''}]",9780375507151
3159,3159,3159,3159,794480,38466,US,"[{'author_id': '21642', 'role': ''}]",9780743253291
